day_id,start_time,duration,start_soc,weekday,temperature
121121,1040,790,46.0,1,-20
121602,1110,750,31.4,1,-20
122765,1065,720,39.0,1,-20
122894,1350,645,53.0,1,-20
122933,1380,646,39.1,1,-20
123910,1225,710,6.4,1,-20
123923,935,1040,89.3,1,-20
124350,1225,695,29.4,1,-20
124949,1233,1127,34.1,1,-20
125131,1280,730,75.1,1,-20
125235,1035,825,0.0,1,-20
125248,1090,830,42.7,1,-20
126864,1085,1345,59.3,1,-20
127332,738,1211,5.0,1,-20
127514,797,1223,64.9,1,-20
127527,1101,829,63.4,1,-20
127540,1102,772,67.0,1,-20
127628,799,1217,55.8,1,-20
128246,1040,925,35.1,1,-20
128374,970,860,40.4,1,-20
128387,1230,630,0.0,1,-20
128543,1135,695,77.1,1,-20
128556,1140,1240,57.7,1,-20
128569,1090,840,62.2,1,-20
129172,996,864,52.9,1,-20
129185,920,1325,77.7,1,-20
129419,1140,770,62.2,1,-20
129808,1119,1191,69.5,1,-20
130484,1010,865,69.3,1,-20
131014,988,1039,0.0,1,-20
131027,974,1176,75.5,1,-20
131517,1109,721,26.1,1,-20
131946,1200,700,89.2,1,-20
132102,1257,933,36.4,1,-20
132167,910,1220,87.8,1,-20
132323,1122,763,49.0,1,-20
132867,995,985,34.1,1,-20
132942,830,1390,92.0,1,-20
133351,1120,770,87.9,1,-20
133364,1125,810,51.0,1,-20
134131,1237,968,42.6,1,-20
135203,1049,821,17.9,1,-20
135216,847,1261,31.4,1,-20
135515,480,1381,86.7,1,-20
135528,1155,735,19.1,1,-20
135541,1110,1070,0.0,1,-20
136438,915,1365,87.0,1,-20
136451,905,895,95.2,1,-20
137228,955,1355,93.6,1,-20
137241,1100,890,41.0,1,-20
137254,1096,950,0.0,1,-20
137267,1110,840,41.4,1,-20
137280,1215,675,50.1,1,-20
137293,870,1170,0.0,1,-20
137332,1252,681,37.6,1,-20
137345,1134,756,0.0,1,-20
137384,855,1138,78.5,1,-20
137397,1040,160,46.7,1,-20
137410,1089,873,0.0,1,-20
137423,1105,870,53.4,1,-20
137436,1090,831,65.6,1,-20
137475,395,1310,79.0,1,-20
137527,1171,754,0.0,1,-20
137553,1296,964,28.3,1,-20
146749,983,1060,0.0,1,-20
146814,1130,715,62.1,1,-20
146827,1065,930,58.9,1,-20
147460,1095,1365,86.5,1,-20
148058,930,975,18.8,1,-20
148110,930,1170,61.1,1,-20
148123,685,1408,93.6,1,-20
148749,1245,750,21.3,1,-20
148762,1120,905,16.8,1,-20
148879,810,1265,0.0,1,-20
149464,1290,1250,74.7,1,-20
149477,640,1388,94.2,1,-20
149607,1095,795,51.6,1,-20
149620,1090,760,70.1,1,-20
149633,1160,690,0.0,1,-20
150160,550,1400,82.7,1,-20
150173,1105,735,24.3,1,-20
150238,1060,860,47.1,1,-20
150251,1255,695,14.4,1,-20
150264,925,175,38.1,1,-20
150264,1170,45,45.7,1,-20
150264,1355,467,46.6,1,-20
150277,851,61,4.6,1,-20
150277,1196,874,12.1,1,-20
150290,1335,1140,51.1,1,-20
150355,1180,740,62.6,1,-20
150368,1108,35,0.0,1,-20
150368,1150,757,0.6,1,-20
150962,1120,170,0.0,1,-20
150962,1310,540,19.1,1,-20
150975,824,1111,5.3,1,-20
151208,1185,735,0.0,1,-20
151221,1095,810,0.0,1,-20
151720,1070,1205,75.3,1,-20
151733,1215,885,65.1,1,-20
151798,1219,757,15.1,1,-20
151863,1322,616,35.7,1,-20
152333,1104,246,0.0,1,-20
152333,1372,458,12.5,1,-20
152346,1035,825,8.2,1,-20
152644,870,1140,50.2,1,-20
152657,990,1020,16.4,1,-20
153865,820,1160,20.2,1,-20
153878,990,1320,67.9,1,-20
154131,920,1020,32.8,1,-20
154313,1120,680,93.0,1,-20
154326,780,1410,65.5,1,-20
154621,1170,630,28.0,1,-20
154634,1029,828,54.0,1,-20
154647,27,829,86.8,1,-20
154725,1207,1333,89.9,1,-20
154738,1010,1300,50.6,1,-20
154777,780,1095,76.3,1,-20
155180,1258,874,73.5,1,-20
155297,1020,900,0.0,1,-20
155310,1050,900,0.0,1,-20
156064,1255,1345,89.6,1,-20
156254,430,200,0.0,1,-20
156254,1057,703,17.1,1,-20
159127,1244,669,75.2,1,-20
159244,1130,760,32.4,1,-20
159647,1075,815,74.1,1,-20
160699,980,1111,51.5,1,-20
161190,1080,840,0.2,1,-20
161203,1110,1050,0.0,1,-20
161449,1070,950,47.8,1,-20
161683,1030,855,26.2,1,-20
161696,962,866,69.1,1,-20
162320,1055,850,82.5,1,-20
162359,1065,825,16.6,1,-20
162372,1205,610,53.4,1,-20
163035,1140,760,82.3,1,-20
163850,1095,810,66.4,1,-20
163863,760,1430,91.8,1,-20
164375,1050,780,26.6,1,-20
164648,990,870,19.8,1,-20
165090,1305,1005,63.1,1,-20
165841,1235,735,52.2,1,-20
166204,1130,670,0.0,1,-20
166856,930,35,0.0,1,-20
166856,1015,125,0.0,1,-20
166856,1227,818,0.0,1,-20
167233,1170,615,28.0,1,-20
167246,880,1034,90.4,1,-20
167259,1203,1284,83.5,1,-20
167272,1300,598,88.4,1,-20
167285,728,1187,90.2,1,-20
167632,1170,715,21.1,1,-20
167839,723,1247,52.4,1,-20
167852,1162,713,67.9,1,-20
167891,1052,85,5.1,1,-20
167891,1180,678,3.0,1,-20
168213,1015,1125,29.7,1,-20
168226,1090,1115,52.9,1,-20
168815,1215,830,0.0,1,-20
169127,972,921,0.0,1,-20
169816,906,1009,87.7,1,-20
171194,1210,1250,86.8,1,-20
172593,682,1374,81.5,1,-20
173346,1170,840,63.5,1,-20
174138,1278,659,79.2,1,-20
174151,1149,171,0.0,1,-20
174640,710,1170,21.2,1,-20
174653,1310,495,49.6,1,-20
174665,1125,685,0.0,1,-20
174678,692,1338,82.2,1,-20
175086,1128,1342,75.2,1,-20
175099,570,1295,76.0,1,-20
175346,1380,585,51.8,1,-20
175356,520,200,2.5,1,-20
175356,1023,325,20.6,1,-20
175694,1350,615,0.0,1,-20
175800,1140,750,28.7,1,-20
175813,1065,885,69.0,1,-20
176060,1020,810,0.0,1,-20
176719,1075,780,0.0,1,-20
176732,928,1232,76.3,1,-20
177601,745,45,0.0,1,-20
177601,931,284,7.7,1,-20
177601,1365,675,24.6,1,-20
177614,1095,885,40.5,1,-20
177809,1100,929,0.0,1,-20
177822,1150,755,88.3,1,-20
177874,1080,840,91.8,1,-20
177887,1040,835,69.5,1,-20
177965,1050,840,81.8,1,-20
178183,795,1335,45.6,1,-20
178196,1050,830,9.0,1,-20
178906,1035,940,78.3,1,-20
178919,1366,1359,87.4,1,-20
179409,1020,850,3.8,1,-20
179656,1205,645,30.1,1,-20
179669,270,573,50.5,1,-20
179669,1035,645,65.0,1,-20
180063,960,960,46.9,1,-20
180505,1027,882,23.4,1,-20
180518,775,274,89.3,1,-20
180518,1324,660,66.4,1,-20
180583,1016,48,3.3,1,-20
180583,1180,726,6.9,1,-20
180980,1115,1345,87.1,1,-20
181032,1066,844,0.0,1,-20
181171,650,1150,32.6,1,-20
181184,1095,1365,78.9,1,-20
181223,1235,245,22.2,1,-20
181749,930,1170,75.0,1,-20
182035,1198,727,0.0,1,-20
182048,999,974,1.9,1,-20
182386,1320,1275,89.0,1,-20
182648,1248,637,2.9,1,-20
182830,580,1370,90.4,1,-20
183125,1220,761,21.6,1,-20
183138,1283,661,52.2,1,-20
183371,915,1125,60.5,1,-20
185278,1412,413,89.8,1,-20
185499,90,504,0.0,1,-20
185512,1230,631,20.2,1,-20
185525,1054,1001,40.2,1,-20
185538,1065,730,90.7,1,-20
185673,970,980,23.1,1,-20
185686,1040,801,83.6,1,-20
186164,1075,215,0.0,1,-20
186164,1342,833,0.0,1,-20
186698,1242,953,57.2,1,-20
186828,1026,1084,69.2,1,-20
186841,1020,1235,0.0,1,-20
186931,1070,820,5.8,1,-20
186944,860,1210,21.7,1,-20
187621,1080,1138,47.7,1,-20
187736,990,1320,77.3,1,-20
187965,1226,912,14.7,1,-20
187978,1105,1225,88.9,1,-20
188123,1115,810,9.5,1,-20
188426,1340,692,16.4,1,-20
188439,530,1420,87.7,1,-20
188725,1195,865,78.8,1,-20
188738,1298,586,37.8,1,-20
190617,785,1265,56.4,1,-20
190630,890,1075,34.8,1,-20
191007,1070,875,7.5,1,-20
191020,1062,744,68.4,1,-20
191837,1231,1199,80.7,1,-20
192524,1030,885,0.0,1,-20
201802,990,150,0.0,1,-20
201802,1290,570,0.0,1,-20
205387,1320,765,0.0,1,-20
205400,1045,925,42.1,1,-20
205491,1265,525,77.4,1,-20
205504,1070,790,0.0,1,-20
208602,810,1290,86.7,1,-20
208615,1125,825,66.0,1,-20
210661,1222,708,78.9,1,-20
213369,1200,810,30.8,1,-20
213642,815,1150,85.5,1,-20
216507,1085,790,0.0,1,-20
216723,1340,1083,8.6,1,-20
219527,805,1325,24.3,1,-20
222842,936,140,0.0,1,-20
222842,1131,769,0.0,1,-20
223401,1021,891,54.9,1,-20
230540,1313,1187,86.4,1,-20
234097,1092,836,29.3,1,-20
234110,1080,885,65.8,1,-20
237139,1162,1205,69.5,1,-20
237152,880,1115,89.5,1,-20
237640,853,32,0.0,1,-20
237640,900,40,0.0,1,-20
237640,970,870,0.0,1,-20
242567,783,1352,86.2,1,-20
242580,1162,878,40.6,1,-20
246046,1025,1225,86.5,1,-20
246059,1095,855,45.7,1,-20
247651,1070,970,16.8,1,-20
248132,1150,1400,91.5,1,-20
252616,1055,835,93.3,1,-20
255744,740,1040,60.0,1,-20
255822,1301,630,38.9,1,-20
257294,978,981,69.5,1,-20
257307,983,1138,64.9,1,-20
257801,1261,651,40.5,1,-20
257814,1027,783,0.0,1,-20
258061,1080,1080,12.5,1,-20
259396,1177,713,90.9,1,-20
260951,1149,756,24.2,1,-20
262609,1181,683,47.8,1,-20
262622,675,1390,56.7,1,-20
262635,1079,855,28.5,1,-20
268248,1215,810,0.2,1,-20
270173,1096,794,0.0,1,-20
270907,873,1347,71.8,1,-20
272570,970,1370,91.1,1,-20
272583,1135,890,64.8,1,-20
274329,970,1025,66.6,1,-20
274489,981,944,77.6,1,-20
277974,900,1020,33.7,1,-20
279636,1020,120,0.0,1,-20
279636,1270,950,0.0,1,-20
284358,1285,620,63.8,1,-20
284371,970,860,40.1,1,-20
284384,1305,585,51.5,1,-20
286593,980,970,68.0,1,-20
287981,735,1385,93.9,1,-20
289819,1135,675,0.0,1,-20
292092,1080,822,22.8,1,-20
296016,965,1335,53.6,1,-20
296432,425,475,0.0,1,-20
296432,1360,395,0.0,1,-20
297935,1020,955,55.3,1,-20
297948,999,1326,80.1,1,-20
299330,1202,628,17.6,1,-20
306361,1273,786,0.0,1,-20
306387,760,1275,85.8,1,-20
306400,1025,851,6.7,1,-20
306413,1253,854,40.8,1,-20
306485,1395,465,0.0,1,-20
306498,1250,865,35.8,1,-20
306511,1115,825,72.2,1,-20
306524,1120,1387,83.8,1,-20
321401,1045,730,0.0,1,-20
321414,766,72,0.0,1,-20
322464,909,1395,87.3,1,-20
322477,1275,565,65.6,1,-20
322490,1110,810,56.1,1,-20
323573,1124,781,41.0,1,-20
323586,924,1426,94.0,1,-20
323996,950,940,0.0,1,-20
324264,1147,713,67.5,1,-20
324277,1245,1380,79.5,1,-20
324368,1350,911,74.1,1,-20
324381,1060,840,71.7,1,-20
325574,895,155,0.0,1,-20
325574,1212,737,0.0,1,-20
325847,1095,945,0.0,1,-20
326832,1080,800,0.0,1,-20
326845,1030,815,0.0,1,-20
327066,1435,885,75.7,1,-20
327270,682,1343,88.5,1,-20
328691,1130,885,0.0,1,-20
328794,975,110,60.0,1,-20
328807,926,94,0.0,1,-20
329249,1170,750,58.2,1,-20
329507,762,1188,82.9,1,-20
329585,953,1217,81.6,1,-20
329598,810,1111,67.5,1,-20
330333,880,1258,38.2,1,-20
331971,1135,800,21.8,1,-20
331984,1320,640,35.0,1,-20
332547,885,1215,75.6,1,-20
333101,1117,766,10.1,1,-20
333114,1215,625,48.9,1,-20
367447,1169,706,21.5,1,-20
453279,1070,720,0.0,1,-20
474173,925,890,39.6,1,-20
474186,655,1265,81.8,1,-20
474199,806,1144,3.2,1,-20
474238,955,1078,0.0,1,-20
474251,1110,765,0.0,1,-20
474264,960,770,0.0,1,-20
474277,1020,855,62.7,1,-20
474290,1385,825,64.4,1,-20
474303,945,900,53.4,1,-20
474316,1200,1080,0.0,1,-20
474342,1215,800,62.1,1,-20
474381,495,195,80.9,1,-20
474381,1260,645,72.3,1,-20
474393,1290,709,0.0,1,-20
474406,570,1410,91.0,1,-20
474419,960,1080,67.0,1,-20
474432,1050,930,81.3,1,-20
474471,1255,705,31.7,1,-20
474484,1119,776,28.8,1,-20
474497,1265,700,22.1,1,-20
474510,1095,725,39.5,1,-20
474523,825,1383,78.6,1,-20
474536,1121,812,51.8,1,-20
474549,1033,1112,62.7,1,-20
474562,979,106,0.0,1,-20
474562,1219,679,21.4,1,-20
474575,985,860,71.1,1,-20
474588,1358,1207,55.8,1,-20
474601,1065,855,81.5,1,-20
475832,1135,755,0.0,1,-20
475845,1080,870,17.8,1,-20
475871,1136,751,18.4,1,-20
475884,690,1212,86.2,1,-20
475897,656,1399,82.6,1,-20
475910,1080,674,62.3,1,-20
475923,905,1030,73.3,1,-20
475936,991,899,46.6,1,-20
475949,1134,805,63.7,1,-20
475962,1013,1309,76.1,1,-20
475975,1200,810,16.8,1,-20
475988,1200,1297,81.3,1,-20
476001,1418,747,0.0,1,-20
476014,1090,40,19.5,1,-20
476014,1250,640,26.8,1,-20
476027,1270,590,63.9,1,-20
476052,1215,625,0.0,1,-20
476065,1195,725,31.9,1,-20
476091,785,1390,81.3,1,-20
476104,1080,1370,83.6,1,-20
476117,1060,920,46.5,1,-20
476130,810,990,19.6,1,-20
476156,1150,903,0.0,1,-20
476182,945,975,39.3,1,-20
476195,675,1305,36.5,1,-20
476221,1030,905,89.8,1,-20
476234,1065,870,84.1,1,-20
476273,1130,850,0.0,1,-20
476286,755,1150,59.3,1,-20
476299,670,1180,37.7,1,-20
476312,985,895,41.4,1,-20
476325,735,1245,71.4,1,-20
476338,1061,1078,5.6,1,-20
476351,974,1284,18.2,1,-20
476364,1026,814,3.7,1,-20
476416,1035,940,68.3,1,-20
476429,800,175,0.0,1,-20
476429,995,105,14.2,1,-20
476429,1215,730,0.0,1,-20
476442,1020,120,0.0,1,-20
476442,1330,600,0.0,1,-20
476455,1070,820,83.8,1,-20
476468,755,1385,0.0,1,-20
476481,440,100,66.2,1,-20
476494,1092,818,21.6,1,-20
476520,817,1420,95.2,1,-20
476532,661,1408,70.2,1,-20
476558,1280,550,74.5,1,-20
476571,960,930,6.9,1,-20
476584,1068,852,55.6,1,-20
476610,860,1245,58.9,1,-20
476623,905,985,49.0,1,-20
476645,1217,680,33.5,1,-20
476658,1065,912,0.0,1,-20
476710,865,46,3.1,1,-20
476710,982,47,0.0,1,-20
476710,1320,711,0.0,1,-20
476736,1040,890,60.9,1,-20
476762,655,1240,74.8,1,-20
476775,1252,1083,1.2,1,-20
476788,1035,865,83.1,1,-20
476848,949,886,43.5,1,-20
476861,1259,506,53.6,1,-20
476874,1050,825,84.8,1,-20
476887,1110,1380,83.2,1,-20
476900,1200,678,26.6,1,-20
476913,940,1415,85.1,1,-20
476926,1059,804,27.3,1,-20
476939,1207,704,34.5,1,-20
476952,1110,750,0.8,1,-20
476965,1035,835,11.0,1,-20
476978,1100,820,0.0,1,-20
476991,1290,570,0.0,1,-20
477004,865,965,86.7,1,-20
477017,1155,780,7.4,1,-20
477043,1307,1141,25.1,1,-20
477056,1171,1064,0.0,1,-20
477069,616,1355,79.6,1,-20
477082,1290,1295,83.7,1,-20
477095,1287,605,0.0,1,-20
477108,960,1185,3.8,1,-20
477121,730,1340,83.5,1,-20
477134,1110,705,0.0,1,-20
477173,1095,35,19.9,1,-20
477173,1300,545,59.2,1,-20
477186,810,1025,55.1,1,-20
477199,795,1155,23.1,1,-20
477212,1125,775,26.9,1,-20
477238,1065,840,83.3,1,-20
477277,1340,790,55.4,1,-20
477290,1225,625,43.4,1,-20
477316,1185,632,18.9,1,-20
477329,1231,1396,82.9,1,-20
477342,1365,755,2.2,1,-20
477355,1045,827,14.7,1,-20
477368,532,638,37.2,1,-20
477368,1248,663,79.2,1,-20
477381,1275,1335,62.8,1,-20
477394,1175,735,19.9,1,-20
477407,1070,850,88.6,1,-20
477420,765,1305,79.3,1,-20
477433,11,889,93.2,1,-20
477446,1385,645,74.4,1,-20
477459,1020,1200,38.5,1,-20
477485,665,1195,67.5,1,-20
477498,1127,733,25.7,1,-20
477511,1005,815,81.2,1,-20
477524,1240,770,0.0,1,-20
477550,1185,675,45.9,1,-20
477563,1035,1395,85.2,1,-20
477589,1035,1035,34.9,1,-20
477602,721,1214,92.3,1,-20
477615,1210,695,72.7,1,-20
477628,1035,820,0.0,1,-20
477641,1158,732,28.8,1,-20
477650,1250,661,72.8,1,-20
477663,1055,730,16.8,1,-20
477676,1125,945,68.9,1,-20
477689,1240,1402,80.0,1,-20
477702,991,1221,76.7,1,-20
477715,938,1030,73.5,1,-20
477728,1348,772,36.9,1,-20
477741,970,880,75.0,1,-20
477754,1382,1423,80.9,1,-20
477767,656,1384,89.6,1,-20
477793,1225,755,20.4,1,-20
477806,1275,615,46.6,1,-20
477819,1134,66,90.1,1,-20
477819,1400,470,76.5,1,-20
477832,496,44,85.2,1,-20
477832,955,195,80.3,1,-20
477832,1290,615,83.1,1,-20
477845,960,120,0.0,1,-20
477845,1150,690,0.0,1,-20
477856,1222,758,1.7,1,-20
477869,987,768,79.5,1,-20
477882,1002,918,0.0,1,-20
477895,750,1290,57.9,1,-20
477908,1072,48,0.0,1,-20
477908,1239,642,24.1,1,-20
