day_id,start_time,duration,start_soc,weekday,temperature
70550,1043,861,84.7,1,-20
70589,1305,570,67.5,1,-20
70602,1305,600,61.0,1,-20
70966,1130,1015,64.5,1,-20
71785,1139,811,43.1,1,-20
71798,435,479,0.0,1,-20
71915,1079,781,1.9,1,-20
72278,1195,685,35.6,1,-20
72291,927,965,34.8,1,-20
73045,1043,922,0.0,1,-20
73877,870,72,0.0,1,-20
73877,1290,606,36.0,1,-20
74059,942,896,81.0,1,-20
74505,1125,915,7.3,1,-20
74518,1085,955,0.6,1,-20
75162,1105,740,7.3,1,-20
75175,975,985,59.9,1,-20
75435,965,1280,90.6,1,-20
75448,1350,1130,28.4,1,-20
75461,945,840,73.9,1,-20
75709,952,1318,77.1,1,-20
76202,1273,659,83.9,1,-20
76215,1063,869,76.9,1,-20
77262,1250,520,17.0,1,-20
77275,890,1345,64.3,1,-20
77522,934,1301,80.2,1,-20
78204,1055,63,0.0,1,-20
78204,1141,924,2.9,1,-20
78217,1040,854,70.5,1,-20
78230,966,1317,69.6,1,-20
79071,1162,727,35.6,1,-20
79239,1320,1180,68.8,1,-20
79252,1200,945,43.6,1,-20
79642,640,1388,57.5,1,-20
79772,925,1060,0.0,1,-20
79876,855,790,42.4,1,-20
80380,1030,860,51.5,1,-20
81247,1170,915,12.5,1,-20
81450,1206,921,56.8,1,-20
82334,1280,730,47.5,1,-20
82425,1021,759,16.4,1,-20
82438,1050,750,0.0,1,-20
82724,1065,70,0.0,1,-20
82724,1355,1085,0.0,1,-20
82737,885,1395,79.5,1,-20
83034,1060,860,79.4,1,-20
83325,1155,735,13.5,1,-20
84268,1034,808,33.1,1,-20
84281,1272,936,0.0,1,-20
84902,1330,1240,83.5,1,-20
85593,1285,985,60.5,1,-20
85892,1125,555,26.3,1,-20
85905,795,945,46.8,1,-20
85983,1040,905,58.9,1,-20
85996,1130,760,0.0,1,-20
86100,1110,1395,82.0,1,-20
86793,1000,285,0.0,1,-20
86793,1405,555,0.0,1,-20
87221,1010,790,33.0,1,-20
87312,1230,810,35.2,1,-20
87442,960,890,57.7,1,-20
87520,1330,545,51.9,1,-20
87533,1080,1260,0.1,1,-20
87988,899,293,0.0,1,-20
87988,1230,820,92.7,1,-20
88649,1320,485,19.2,1,-20
89169,832,1208,65.1,1,-20
90562,1206,672,34.6,1,-20
90679,1061,907,67.3,1,-20
92532,893,892,0.0,1,-20
92545,1157,793,2.5,1,-20
92891,675,1395,85.5,1,-20
92995,1153,1417,88.0,1,-20
93008,540,1260,67.6,1,-20
93177,1182,1428,93.9,1,-20
93190,1245,765,24.7,1,-20
93461,1020,780,0.0,1,-20
93474,690,1335,88.4,1,-20
93602,1190,765,47.6,1,-20
94445,1120,860,32.1,1,-20
96076,1335,865,5.5,1,-20
96372,1100,1260,0.0,1,-20
97958,1260,670,0.0,1,-20
97971,1020,1411,0.0,1,-20
98981,1025,857,80.4,1,-20
98994,855,1072,68.1,1,-20
99007,1170,1131,10.3,1,-20
99137,1110,822,0.0,1,-20
99150,1075,784,23.9,1,-20
99754,940,1070,15.3,1,-20
99767,1110,1270,67.3,1,-20
99871,990,863,28.7,1,-20
99884,60,391,33.8,1,-20
100196,878,1347,79.9,1,-20
100209,1097,798,0.0,1,-20
100313,735,1350,68.7,1,-20
100326,840,1140,0.0,1,-20
100339,978,792,41.4,1,-20
100352,1185,705,0.0,1,-20
100417,825,1175,24.6,1,-20
100430,550,1340,82.3,1,-20
101347,1072,758,84.5,1,-20
101386,1255,696,9.1,1,-20
101399,1090,875,45.5,1,-20
101477,720,1260,50.5,1,-20
101581,1135,695,28.4,1,-20
101594,890,810,0.0,1,-20
101718,955,1370,81.7,1,-20
101781,1064,771,9.1,1,-20
101794,1068,824,91.4,1,-20
101963,750,1280,64.8,1,-20
102288,1055,783,4.6,1,-20
102301,736,1404,90.4,1,-20
102314,100,470,91.5,1,-20
102314,840,375,83.0,1,-20
103068,1155,755,0.0,1,-20
103081,1017,908,51.0,1,-20
103822,935,1090,14.4,1,-20
105132,795,1080,84.1,1,-20
105158,1035,1140,74.1,1,-20
105171,1060,1115,77.5,1,-20
105184,1055,730,0.0,1,-20
105430,1089,926,83.1,1,-20
106141,1305,960,0.0,1,-20
106765,1070,1370,93.3,1,-20
106895,910,1280,7.4,1,-20
107259,1094,847,2.8,1,-20
107350,1100,760,49.8,1,-20
107821,980,1140,56.9,1,-20
107990,1194,701,3.6,1,-20
108432,1065,710,20.8,1,-20
108478,1419,581,33.5,1,-20
108491,1246,514,0.7,1,-20
108504,1005,1305,72.2,1,-20
109332,600,70,85.8,1,-20
109475,1040,865,76.2,1,-20
109540,1155,720,12.9,1,-20
109917,510,45,94.8,1,-20
109917,1040,895,0.0,1,-20
110147,1178,732,67.8,1,-20
110160,873,219,0.0,1,-20
110160,1170,763,20.3,1,-20
110480,1040,840,72.9,1,-20
110786,1050,750,0.0,1,-20
110799,810,1290,49.1,1,-20
111785,940,1070,50.6,1,-20
112019,690,1320,51.1,1,-20
112721,1280,1330,64.3,1,-20
112786,1101,810,10.8,1,-20
112799,1095,900,4.0,1,-20
113716,840,1025,39.6,1,-20
113729,1090,975,71.6,1,-20
115094,865,50,0.0,1,-20
115094,945,1125,1.8,1,-20
116514,1286,784,5.1,1,-20
116527,1286,579,92.2,1,-20
116795,1270,545,41.6,1,-20
116976,1335,705,18.4,1,-20
117301,870,1110,0.0,1,-20
117840,1065,855,17.4,1,-20
118149,1280,715,77.0,1,-20
118461,1007,1053,51.6,1,-20
118591,1110,30,1.7,1,-20
118591,1245,645,0.0,1,-20
118604,615,1395,83.9,1,-20
118682,720,1095,29.9,1,-20
119620,1035,1015,90.9,1,-20
120699,1071,834,0.0,1,-20
120712,925,95,61.0,1,-20
120712,1195,795,0.0,1,-20
120988,1019,849,32.6,1,-20
121579,1125,765,17.0,1,-20
121592,960,870,51.6,1,-20
121605,1260,585,22.3,1,-20
121618,520,1400,92.4,1,-20
121631,1040,790,46.0,1,-20
122112,1110,750,31.4,1,-20
123267,1065,720,39.0,1,-20
123391,1350,645,53.0,1,-20
123430,1380,646,39.1,1,-20
124411,1225,710,6.4,1,-20
124424,935,1040,89.3,1,-20
124853,1225,695,29.4,1,-20
125460,1233,1127,34.1,1,-20
125642,1280,730,75.1,1,-20
125746,1035,825,0.0,1,-20
125759,1090,830,42.7,1,-20
127362,1085,1345,59.3,1,-20
127830,738,1211,5.0,1,-20
128012,797,1223,64.9,1,-20
128025,1101,829,63.4,1,-20
128038,1102,772,67.0,1,-20
128116,799,1217,55.8,1,-20
128740,1040,925,35.1,1,-20
128868,970,860,40.4,1,-20
128881,1230,630,0.0,1,-20
129037,1135,695,77.1,1,-20
129050,1140,1240,57.7,1,-20
129063,1090,840,62.2,1,-20
129669,996,864,52.9,1,-20
129682,920,1325,77.7,1,-20
129916,1140,770,62.2,1,-20
130312,1119,1191,69.5,1,-20
130988,1010,865,69.3,1,-20
131507,988,1039,0.0,1,-20
131520,974,1176,75.5,1,-20
132001,1109,721,26.1,1,-20
132430,1200,700,89.2,1,-20
132586,1257,933,36.4,1,-20
132651,910,1220,87.8,1,-20
132805,1122,763,49.0,1,-20
133356,995,985,34.1,1,-20
133429,830,1390,92.0,1,-20
133835,1120,770,87.9,1,-20
133848,1125,810,51.0,1,-20
134615,1237,968,42.6,1,-20
135712,1049,821,17.9,1,-20
135725,847,1261,31.4,1,-20
136024,480,1381,86.7,1,-20
136037,1155,735,19.1,1,-20
136050,1110,1070,0.0,1,-20
136947,915,1365,87.0,1,-20
137736,955,1355,93.6,1,-20
137749,1100,890,41.0,1,-20
137762,1096,950,0.0,1,-20
137775,1110,840,41.4,1,-20
137788,1215,675,50.1,1,-20
137801,870,1170,0.0,1,-20
137840,1252,681,37.6,1,-20
137853,1134,756,0.0,1,-20
137892,855,1138,78.5,1,-20
137905,1040,160,46.7,1,-20
137918,1089,873,0.0,1,-20
137931,1105,870,53.4,1,-20
137944,1090,831,65.6,1,-20
137983,395,1310,79.0,1,-20
138037,1171,754,0.0,1,-20
138063,1296,964,28.3,1,-20
147338,983,1060,0.0,1,-20
147403,1130,715,62.1,1,-20
147416,1065,930,58.9,1,-20
148050,1095,1365,86.5,1,-20
148648,930,975,18.8,1,-20
148700,930,1170,61.1,1,-20
148713,685,1408,93.6,1,-20
149343,1245,750,21.3,1,-20
149356,1120,905,16.8,1,-20
149473,810,1265,0.0,1,-20
150065,1290,1250,74.7,1,-20
150078,640,1388,94.2,1,-20
150207,1095,795,51.6,1,-20
150220,1090,760,70.1,1,-20
150233,1160,690,0.0,1,-20
150776,550,1400,82.7,1,-20
150789,1105,735,24.3,1,-20
150854,1060,860,47.1,1,-20
150867,1255,695,14.4,1,-20
150880,1355,467,18.1,1,-20
150893,851,61,4.6,1,-20
150893,1196,874,21.3,1,-20
150906,1335,1140,51.1,1,-20
150971,1180,740,62.6,1,-20
150984,1108,35,0.0,1,-20
150984,1150,757,7.7,1,-20
151580,1120,170,0.0,1,-20
151580,1310,540,53.6,1,-20
151593,824,1111,5.3,1,-20
151827,1185,735,0.0,1,-20
151840,1095,810,0.0,1,-20
152347,1070,1205,75.3,1,-20
152360,1215,885,65.1,1,-20
152425,1219,757,15.1,1,-20
152490,1322,616,35.7,1,-20
152962,1372,458,0.0,1,-20
152975,1035,825,8.2,1,-20
153274,870,1140,50.2,1,-20
153287,990,1020,16.4,1,-20
154509,820,1160,20.2,1,-20
154522,990,1320,67.9,1,-20
154795,920,1020,32.8,1,-20
154977,1120,680,93.0,1,-20
154990,780,1410,65.5,1,-20
155285,1170,630,28.0,1,-20
155298,1029,828,54.0,1,-20
155311,27,829,86.8,1,-20
155389,1207,1333,89.9,1,-20
155402,1010,1300,50.6,1,-20
155441,780,1095,76.3,1,-20
155844,1258,874,73.5,1,-20
155961,1020,900,0.0,1,-20
155974,1050,900,0.0,1,-20
156728,1255,1345,89.6,1,-20
156923,430,200,0.0,1,-20
156923,1057,703,57.7,1,-20
159818,1244,669,75.2,1,-20
159935,1130,760,32.4,1,-20
160338,1075,815,74.1,1,-20
161394,980,1111,51.5,1,-20
161875,1080,840,0.2,1,-20
161888,1110,1050,0.0,1,-20
162135,1070,950,47.8,1,-20
162370,1030,855,26.2,1,-20
162383,962,866,69.1,1,-20
162998,1055,850,82.5,1,-20
163037,1065,825,16.6,1,-20
163050,1205,610,53.4,1,-20
163713,1140,760,82.3,1,-20
164532,1095,810,66.4,1,-20
164545,760,1430,91.8,1,-20
165071,1050,780,26.6,1,-20
165344,990,870,19.8,1,-20
165786,1305,1005,63.1,1,-20
166548,1235,735,52.2,1,-20
166910,1130,670,0.0,1,-20
167558,930,35,0.0,1,-20
167558,1015,125,0.0,1,-20
167558,1227,818,23.4,1,-20
167932,1170,615,28.0,1,-20
167945,880,1034,90.4,1,-20
167958,1203,1284,83.5,1,-20
167971,1300,598,88.4,1,-20
167984,728,1187,90.2,1,-20
168322,1170,715,21.1,1,-20
168529,723,1247,52.4,1,-20
168542,1162,713,67.9,1,-20
168583,1180,678,2.2,1,-20
168894,1015,1125,29.7,1,-20
168907,1090,1115,52.9,1,-20
169515,1215,830,0.0,1,-20
169826,972,921,0.0,1,-20
170522,906,1009,87.7,1,-20
171899,1210,1250,86.8,1,-20
173310,682,1374,81.5,1,-20
174056,1170,840,63.5,1,-20
174841,1278,659,79.2,1,-20
174854,1149,171,0.0,1,-20
175344,710,1170,21.2,1,-20
175357,1310,495,2.4,1,-20
175370,1125,685,0.0,1,-20
175383,692,1338,82.2,1,-20
175799,1128,1342,75.2,1,-20
175812,570,1295,76.0,1,-20
176059,1380,585,4.9,1,-20
176072,1023,325,4.9,1,-20
176423,1350,615,0.0,1,-20
176540,1140,750,28.7,1,-20
176553,1065,885,69.0,1,-20
176800,1020,810,0.0,1,-20
177480,1075,780,0.0,1,-20
177493,928,1232,76.3,1,-20
178360,745,45,0.0,1,-20
178360,931,284,7.7,1,-20
178360,1365,675,41.9,1,-20
178373,1095,885,40.5,1,-20
178568,1100,929,0.0,1,-20
178581,1150,755,88.3,1,-20
178633,1080,840,91.8,1,-20
178646,1040,835,69.5,1,-20
178724,1050,840,81.8,1,-20
178945,795,1335,45.6,1,-20
178958,1050,830,9.0,1,-20
179673,1035,940,78.3,1,-20
179686,1366,1359,87.4,1,-20
180193,1020,850,3.8,1,-20
180440,1205,645,30.1,1,-20
180453,1035,645,0.0,1,-20
180854,960,960,46.9,1,-20
181296,1027,882,23.4,1,-20
181309,1324,660,2.2,1,-20
181374,1016,48,3.3,1,-20
181374,1180,726,0.0,1,-20
181764,1115,1345,87.1,1,-20
181816,1066,844,0.0,1,-20
181956,650,1150,32.6,1,-20
181969,1095,1365,78.9,1,-20
182525,930,1170,75.0,1,-20
182811,1198,727,0.0,1,-20
182824,999,974,1.9,1,-20
183161,1320,1275,89.0,1,-20
183423,1248,637,2.9,1,-20
183605,580,1370,90.4,1,-20
183909,1220,761,21.6,1,-20
183922,1283,661,7.6,1,-20
184156,915,1125,60.5,1,-20
186082,1412,413,89.8,1,-20
186303,90,504,0.0,1,-20
186316,1230,631,20.2,1,-20
186329,1054,1001,40.2,1,-20
186342,1065,730,90.7,1,-20
186446,1095,155,54.7,1,-20
186485,970,980,23.1,1,-20
186498,1040,801,83.6,1,-20
186966,1075,215,0.0,1,-20
186966,1342,833,0.0,1,-20
187500,1242,953,57.2,1,-20
187630,1026,1084,69.2,1,-20
187643,1020,1235,0.0,1,-20
187734,1070,820,5.8,1,-20
187747,860,1210,21.7,1,-20
188436,1080,1138,47.7,1,-20
188552,990,1320,77.3,1,-20
188786,1226,912,14.7,1,-20
188799,1105,1225,88.9,1,-20
188916,1320,705,2.1,1,-20
188929,1395,435,25.9,1,-20
188961,1115,810,9.5,1,-20
189269,1340,692,16.4,1,-20
189282,530,1420,87.7,1,-20
189581,1195,865,78.8,1,-20
189594,1298,586,37.8,1,-20
191476,785,1265,56.4,1,-20
191489,890,1075,34.8,1,-20
191877,1070,875,7.5,1,-20
191890,1062,744,68.4,1,-20
192707,1231,1199,80.7,1,-20
193394,1030,885,0.0,1,-20
202730,990,150,0.0,1,-20
202730,1290,570,0.0,1,-20
206325,1320,765,0.0,1,-20
206338,1045,925,42.1,1,-20
206429,1265,525,77.4,1,-20
206442,1070,790,0.0,1,-20
209535,810,1290,86.7,1,-20
209548,1125,825,66.0,1,-20
211583,1222,708,78.9,1,-20
214332,1200,810,30.8,1,-20
214605,815,1150,85.5,1,-20
217474,1085,790,0.0,1,-20
217695,1340,1083,8.6,1,-20
220505,805,1325,24.3,1,-20
223820,936,140,0.0,1,-20
223820,1131,769,2.8,1,-20
224392,1021,891,54.9,1,-20
231582,1313,1187,86.4,1,-20
235164,1092,836,29.3,1,-20
235177,1080,885,65.8,1,-20
238231,1162,1205,69.5,1,-20
238244,880,1115,89.5,1,-20
238731,1315,465,0.0,1,-20
238744,853,32,0.0,1,-20
238744,970,870,0.0,1,-20
243692,783,1352,86.2,1,-20
243705,1162,878,40.6,1,-20
247181,1025,1225,86.5,1,-20
247194,1095,855,45.7,1,-20
248776,1070,970,16.8,1,-20
249257,1150,1400,91.5,1,-20
253769,1055,835,93.3,1,-20
256920,740,1040,60.0,1,-20
256998,1301,630,38.9,1,-20
258480,978,981,69.5,1,-20
258493,983,1138,64.9,1,-20
258987,1261,651,40.5,1,-20
259000,1027,783,0.0,1,-20
259246,1080,1080,12.5,1,-20
260577,1177,713,90.9,1,-20
262123,1149,756,24.2,1,-20
263808,1181,683,47.8,1,-20
263821,675,1390,56.7,1,-20
263834,1079,855,28.5,1,-20
269450,1215,810,0.2,1,-20
271385,1096,794,0.0,1,-20
272119,873,1347,71.8,1,-20
273790,970,1370,91.1,1,-20
273803,1135,890,64.8,1,-20
275553,970,1025,66.6,1,-20
275706,981,944,77.6,1,-20
279200,900,1020,33.7,1,-20
280873,1020,120,0.0,1,-20
280873,1270,950,15.7,1,-20
285610,1285,620,63.8,1,-20
285623,970,860,40.1,1,-20
285636,1305,585,51.5,1,-20
287840,980,970,68.0,1,-20
289229,735,1385,93.9,1,-20
291077,1135,675,0.0,1,-20
293359,1080,822,22.8,1,-20
297277,965,1335,53.6,1,-20
297692,425,475,0.0,1,-20
297692,1360,395,0.0,1,-20
299210,1020,955,55.3,1,-20
299223,999,1326,80.1,1,-20
299236,1032,83,81.2,1,-20
300618,1202,628,17.6,1,-20
307685,1273,786,0.0,1,-20
307711,760,1275,85.8,1,-20
307724,1025,851,6.7,1,-20
307737,1253,854,40.8,1,-20
307806,30,585,8.3,1,-20
307819,1050,315,1.9,1,-20
307819,1395,465,65.8,1,-20
307832,1250,865,35.8,1,-20
307845,1115,825,72.2,1,-20
307858,1120,1387,83.8,1,-20
322836,1045,730,0.0,1,-20
322849,766,72,0.0,1,-20
323898,909,1395,87.3,1,-20
323911,1275,565,65.6,1,-20
323924,1110,810,56.1,1,-20
325027,1124,781,41.0,1,-20
325040,924,1426,94.0,1,-20
325456,950,940,0.0,1,-20
325726,1147,713,67.5,1,-20
325739,1245,1380,79.5,1,-20
325830,1350,911,74.1,1,-20
325843,1060,840,71.7,1,-20
327037,895,155,0.0,1,-20
327037,1212,737,30.0,1,-20
327310,1095,945,0.0,1,-20
328281,1080,800,0.0,1,-20
328294,1030,815,0.0,1,-20
328515,1435,885,75.7,1,-20
328719,682,1343,88.5,1,-20
330162,1130,885,0.0,1,-20
330266,975,110,60.0,1,-20
330279,926,94,0.0,1,-20
330721,1170,750,58.2,1,-20
330983,762,1188,82.9,1,-20
331061,953,1217,81.6,1,-20
331074,810,1111,67.5,1,-20
331813,880,1258,38.2,1,-20
333452,1135,800,21.8,1,-20
333465,1320,640,35.0,1,-20
334024,885,1215,75.6,1,-20
334582,1117,766,10.1,1,-20
334595,1215,625,48.9,1,-20
369099,1169,706,21.5,1,-20
455317,1070,720,0.0,1,-20
476214,925,890,39.6,1,-20
476227,655,1265,81.8,1,-20
476240,806,1144,3.2,1,-20
476279,955,1078,0.0,1,-20
476292,1110,765,0.0,1,-20
476305,960,770,0.0,1,-20
476318,1020,855,62.7,1,-20
476331,1385,825,64.4,1,-20
476344,945,900,53.4,1,-20
476357,1200,1080,0.0,1,-20
476383,1215,800,62.1,1,-20
476433,1290,709,0.2,1,-20
476446,570,1410,91.0,1,-20
476459,960,1080,67.0,1,-20
476472,1050,930,81.3,1,-20
476511,1255,705,31.7,1,-20
476524,1119,776,28.8,1,-20
476537,1265,700,22.1,1,-20
476550,1095,725,39.5,1,-20
476563,825,1383,78.6,1,-20
476576,1121,812,51.8,1,-20
476589,1033,1112,62.7,1,-20
476602,979,106,0.0,1,-20
476602,1219,679,8.6,1,-20
476615,985,860,71.1,1,-20
476628,1358,1207,55.8,1,-20
476641,1065,855,81.5,1,-20
477875,1135,755,0.0,1,-20
477888,1080,870,17.8,1,-20
477914,1136,751,18.4,1,-20
477927,690,1212,86.2,1,-20
477940,656,1399,82.6,1,-20
477953,1080,674,62.3,1,-20
477966,905,1030,73.3,1,-20
477979,991,899,46.6,1,-20
477992,1134,805,63.7,1,-20
478005,1013,1309,76.1,1,-20
478018,1200,810,16.8,1,-20
478031,1200,1297,81.3,1,-20
478044,1418,747,0.0,1,-20
478057,1250,640,0.0,1,-20
478070,1270,590,63.9,1,-20
478096,1215,625,0.0,1,-20
478109,1195,725,31.9,1,-20
478135,785,1390,81.3,1,-20
478148,1080,1370,83.6,1,-20
478161,1060,920,46.5,1,-20
478174,810,990,19.6,1,-20
478200,1150,903,0.0,1,-20
478226,945,975,39.3,1,-20
478239,675,1305,36.5,1,-20
478265,1030,905,89.8,1,-20
478278,1065,870,84.1,1,-20
478317,1130,850,0.0,1,-20
478330,755,1150,59.3,1,-20
478343,670,1180,37.7,1,-20
478356,985,895,41.4,1,-20
478369,735,1245,71.4,1,-20
478382,1061,1078,5.6,1,-20
478395,974,1284,18.2,1,-20
478408,1026,814,3.7,1,-20
478460,1035,940,68.3,1,-20
478473,995,105,0.0,1,-20
478473,1215,730,0.0,1,-20
478486,1020,120,0.0,1,-20
478486,1330,600,21.9,1,-20
478499,1070,820,83.8,1,-20
478512,755,1385,0.0,1,-20
478525,440,100,66.2,1,-20
478538,1092,818,21.6,1,-20
478564,817,1420,95.2,1,-20
478576,661,1408,70.2,1,-20
478602,1280,550,74.5,1,-20
478615,960,930,6.9,1,-20
478628,1068,852,55.6,1,-20
478654,860,1245,58.9,1,-20
478667,905,985,49.0,1,-20
478689,1217,680,33.5,1,-20
478702,1065,912,0.0,1,-20
478754,865,46,3.1,1,-20
478754,982,47,0.0,1,-20
478754,1320,711,0.0,1,-20
478780,1040,890,60.9,1,-20
478806,655,1240,74.8,1,-20
478819,1252,1083,1.2,1,-20
478832,1035,865,83.1,1,-20
478845,1300,600,10.2,1,-20
478897,949,886,43.5,1,-20
478910,1259,506,22.6,1,-20
478923,1050,825,84.8,1,-20
478936,1110,1380,83.2,1,-20
478949,1200,678,26.6,1,-20
478962,940,1415,85.1,1,-20
478975,1059,804,27.3,1,-20
478988,1207,704,34.5,1,-20
479001,1110,750,0.8,1,-20
479014,1035,835,11.0,1,-20
479027,1100,820,0.0,1,-20
479040,1290,570,0.0,1,-20
479053,865,965,86.7,1,-20
479066,1155,780,7.4,1,-20
479092,1307,1141,25.1,1,-20
479105,1171,1064,0.0,1,-20
479118,616,1355,79.6,1,-20
479131,1290,1295,83.7,1,-20
479144,1287,605,0.0,1,-20
479157,960,1185,3.8,1,-20
479170,730,1340,83.5,1,-20
479183,1110,705,0.0,1,-20
479229,1300,545,4.8,1,-20
479242,810,1025,55.1,1,-20
479255,795,1155,23.1,1,-20
479268,1125,775,26.9,1,-20
479293,1065,840,83.3,1,-20
479332,1340,790,55.4,1,-20
479345,1225,625,43.4,1,-20
479371,1185,632,18.9,1,-20
479384,1231,1396,82.9,1,-20
479397,1365,755,2.3,1,-20
479410,1045,827,14.7,1,-20
479423,1248,663,0.0,1,-20
479436,1275,1335,62.8,1,-20
479449,1175,735,19.9,1,-20
479462,1070,850,88.6,1,-20
479475,765,1305,79.3,1,-20
479488,11,889,93.2,1,-20
479501,1385,645,74.4,1,-20
479514,1020,1200,38.5,1,-20
479540,665,1195,67.5,1,-20
479553,1127,733,25.7,1,-20
479566,1005,815,81.2,1,-20
479579,1240,770,0.0,1,-20
479605,1185,675,45.9,1,-20
479618,1035,1395,85.2,1,-20
479644,1035,1035,34.9,1,-20
479657,721,1214,92.3,1,-20
479670,1210,695,72.7,1,-20
479683,1035,820,0.0,1,-20
479696,1158,732,0.0,1,-20
479709,1250,661,72.8,1,-20
479722,1055,730,16.8,1,-20
479735,1125,945,68.9,1,-20
479748,1240,1402,80.0,1,-20
479761,991,1221,76.7,1,-20
479774,938,1030,73.5,1,-20
479787,1348,772,36.9,1,-20
479800,970,880,75.0,1,-20
479813,1382,1423,80.9,1,-20
479826,656,1384,89.6,1,-20
479852,1225,755,20.4,1,-20
479865,1275,615,46.6,1,-20
479878,1400,470,31.4,1,-20
479891,1290,615,0.0,1,-20
479904,960,120,0.8,1,-20
479904,1150,690,20.0,1,-20
479917,1222,758,1.9,1,-20
479930,987,768,79.5,1,-20
479943,1002,918,0.0,1,-20
479956,750,1290,57.9,1,-20
479969,1072,48,0.0,1,-20
479969,1239,642,0.0,1,-20
479982,1105,843,12.0,1,-20
480030,700,1225,24.4,1,-20
480739,860,1100,30.8,1,-20
480804,1110,810,0.0,1,-20
480817,895,1130,78.1,1,-20
480830,1100,925,41.6,1,-20
480882,1045,1025,64.6,1,-20
480895,790,38,0.0,1,-20
480895,852,1038,0.8,1,-20
480908,1115,755,27.1,1,-20
480921,1120,920,77.9,1,-20
480947,695,1255,0.0,1,-20
