Time,Total Electric Power (kW),Total Gas Power (therms/hour),Total Reactive Power (kVAR),Gas Furnace Electric Power (kW),Gas Furnace Gas Power (therms/hour),Air Conditioner Electric Power (kW),Electric Resistance Water Heater Electric Power (kW),Clothes Washer Electric Power (kW),Clothes Dryer Electric Power (kW),Dishwasher Electric Power (kW),Refrigerator Electric Power (kW),Cooking Range Electric Power (kW),Exterior Lighting Electric Power (kW),Indoor Lighting Electric Power (kW),TV Electric Power (kW),MELs Electric Power (kW),PV Electric Power (kW),Battery Electric Power (kW),EV Electric Power (kW),Temperature - Indoor (C),Unmet HVAC Load (C),Gas Furnace Mode (-),Gas Furnace Setpoint (C),Air Conditioner Mode (-),Air Conditioner Setpoint (C),Electric Resistance Water Heater Mode (-),Electric Resistance Water Heater Setpoint (C),Clothes Washer Mode (-),Clothes Dryer Mode (-),Dishwasher Mode (-),Refrigerator Mode (-),Cooking Range Mode (-),Exterior Lighting Mode (-),Indoor Lighting Mode (-),TV Mode (-),MELs Mode (-),PV Mode (-),Battery Mode (-),Battery SOC (-),EV Mode (-),EV SOC (-)
2019-01-03T20:00:00-07:00,0.4647161648209426,0.0,0.3367873811503146,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06992350700008262,0.0,0.0223587125365497,0.47423804602299663,0.22421917808219177,0.3231123287671232,0.0,-0.6991356075880013,0.0,11.391150574627144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T20:15:00-07:00,0.47705610172993207,0.0,0.3367873811503146,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06992350700008262,0.0,0.0223587125365497,0.47423804602299663,0.22421917808219177,0.3231123287671232,0.0,-0.6867956706790118,0.0,11.309045146815889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T20:30:00-07:00,5.989608854256834,0.0,0.3367873811503146,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06992350700008262,0.0,0.0223587125365497,0.47423804602299663,0.22421917808219177,0.3231123287671232,0.0,-0.6743076888421099,0.0,11.225220446115681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T20:45:00-07:00,0.5021008639966238,0.0,0.3367873811503146,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06992350700008262,0.0,0.0223587125365497,0.47423804602299663,0.22421917808219177,0.3231123287671232,0.0,-0.6617509084123201,0.0,11.14167301615096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T21:00:00-07:00,0.4419506466671028,0.0,0.3124593209838456,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06843577280859149,0.0,0.020761661641081865,0.3405891421437885,0.21232876712328766,0.2961863013698629,0.0,-0.5463509984195096,0.0,11.038457404617574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T21:15:00-07:00,0.45252480618740576,0.0,0.3124593209838456,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06843577280859149,0.0,0.020761661641081865,0.3405891421437885,0.21232876712328766,0.2961863013698629,0.0,-0.5357768388992067,0.0,10.939891478201206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T21:30:00-07:00,0.46297628110298905,0.0,0.3124593209838456,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06843577280859149,0.0,0.020761661641081865,0.3405891421437885,0.21232876712328766,0.2961863013698629,0.0,-0.5253253639836234,0.0,10.843072034039754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T21:45:00-07:00,0.4733717637134015,0.0,0.3124593209838456,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06843577280859149,0.0,0.020761661641081865,0.3405891421437885,0.21232876712328766,0.2961863013698629,0.0,-0.5149298813732109,0.0,10.747168657298511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T22:00:00-07:00,0.35452303441290106,0.0,0.28566343274780953,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06546030442560927,0.0,0.017886970029239762,0.17245019855381696,0.1307945205479452,0.26926027397260266,0.0,-0.35132923311631287,0.0,10.620304209868548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T22:15:00-07:00,0.36202268278785926,0.0,0.28566343274780953,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06546030442560927,0.0,0.017886970029239762,0.17245019855381696,0.1307945205479452,0.26926027397260266,0.0,-0.34382958474135467,0.0,10.500654379937053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T22:30:00-07:00,0.369582027592414,0.0,0.28566343274780953,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06546030442560927,0.0,0.017886970029239762,0.17245019855381696,0.1307945205479452,0.26926027397260266,0.0,-0.33627023993679994,0.0,10.385420874744641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T22:45:00-07:00,0.3771486790944368,0.0,0.28566343274780953,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06546030442560927,0.0,0.017886970029239762,0.17245019855381696,0.1307945205479452,0.26926027397260266,0.0,-0.32870358843477715,0.0,10.273816146719723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T23:00:00-07:00,0.286338702154882,0.0,0.2630625626380325,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.015012278417397657,0.07760258934921763,0.05775342465753425,0.24906575342465745,0.0,-0.22409244554506091,0.0,10.143599851569384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T23:15:00-07:00,0.2915662025297342,0.0,0.2630625626380325,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.015012278417397657,0.07760258934921763,0.05775342465753425,0.24906575342465745,0.0,-0.21886494517020874,0.0,10.020912906379413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T23:30:00-07:00,5.796774536152177,0.0,0.2630625626380325,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.015012278417397657,0.07760258934921763,0.05775342465753425,0.24906575342465745,0.0,-0.2137213822377651,0.0,9.902537674580024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03T23:45:00-07:00,0.3017855920266176,0.0,0.2630625626380325,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.015012278417397657,0.07760258934921763,0.05775342465753425,0.24906575342465745,0.0,-0.20864555567332535,0.0,9.788522969868955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T00:00:00-07:00,0.26832279376093193,0.0,0.2542512985517326,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.012776407163742684,0.05173505956614509,0.02378082191780822,0.2423342465753424,0.0,-0.1718131091217512,0.0,9.669491653798698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T00:15:00-07:00,0.27249464467447637,0.0,0.2542512985517326,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.012776407163742684,0.05173505956614509,0.02378082191780822,0.2423342465753424,0.0,-0.1676412582082068,0.0,9.554181454477341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T00:30:00-07:00,0.27663175375930993,0.0,0.2542512985517326,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.012776407163742684,0.05173505956614509,0.02378082191780822,0.2423342465753424,0.0,-0.16350414912337327,0.0,9.440827153197988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T00:45:00-07:00,0.28081599825866366,0.0,0.2542512985517326,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.012776407163742684,0.05173505956614509,0.02378082191780822,0.2423342465753424,0.0,-0.15931990462401954,0.0,9.325385859430169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T01:00:00-07:00,0.2716845431056488,0.0,0.25210288066125897,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.058021633468153665,0.0,0.011818176626461983,0.04311254963845424,0.01189041095890411,0.2423342465753424,0.0,-0.14549247416166752,0.0,9.203309356092776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T01:15:00-07:00,0.27619112087560116,0.0,0.25210288066125897,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.058021633468153665,0.0,0.011818176626461983,0.04311254963845424,0.01189041095890411,0.2423342465753424,0.0,-0.14098589639171522,0.0,9.079510819501216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T01:30:00-07:00,0.28094976060638027,0.0,0.25210288066125897,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.058021633468153665,0.0,0.011818176626461983,0.04311254963845424,0.01189041095890411,0.2423342465753424,0.0,-0.1362272566609361,0.0,8.958395432972724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T01:45:00-07:00,0.28567473436705504,0.0,0.25210288066125897,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.058021633468153665,0.0,0.011818176626461983,0.04311254963845424,0.01189041095890411,0.2423342465753424,0.0,-0.13150228290026136,0.0,8.842899343532785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T02:00:00-07:00,0.2859464524878721,0.0,0.2509126933080661,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.011818176626461983,0.04311254963845424,0.006794520547945205,0.2423342465753424,0.0,-0.12464694017699424,0.0,8.731014413410284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T02:15:00-07:00,0.2901361016080144,0.0,0.2509126933080661,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.011818176626461983,0.04311254963845424,0.006794520547945205,0.2423342465753424,0.0,-0.12045729105685196,0.0,8.623207503436456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T02:30:00-07:00,0.2941168993140848,0.0,0.2509126933080661,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.011818176626461983,0.04311254963845424,0.006794520547945205,0.2423342465753424,0.0,-0.11647649335078152,0.0,8.518337451088232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T02:45:00-07:00,0.2978992359898141,0.0,0.2509126933080661,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.011818176626461983,0.04311254963845424,0.006794520547945205,0.2423342465753424,0.0,-0.11269415667505221,0.0,8.418702193082522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T03:00:00-07:00,0.29876625116335664,0.0,0.24908368559668606,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05504616508517143,0.0,0.01117935626827485,0.04311254963845424,0.005095890410958904,0.2423342465753424,0.0,-0.10800195681484515,0.0,8.32568855829824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T03:15:00-07:00,0.3017789875059165,0.0,0.24908368559668606,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05504616508517143,0.0,0.01117935626827485,0.04311254963845424,0.005095890410958904,0.2423342465753424,0.0,-0.10498922047228529,0.0,8.239681945493574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T03:30:00-07:00,0.3043444132447378,0.0,0.24908368559668606,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05504616508517143,0.0,0.01117935626827485,0.04311254963845424,0.005095890410958904,0.2423342465753424,0.0,-0.10242379473346395,0.0,8.157185740649815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T03:45:00-07:00,0.30655908215782435,0.0,0.24908368559668606,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05504616508517143,0.0,0.01117935626827485,0.04311254963845424,0.005095890410958904,0.2423342465753424,0.0,-0.10020912582037746,0.0,8.077716199791142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T04:00:00-07:00,1.0229155746452103,0.0,0.24789349824349316,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,1.0,0.01117935626827485,0.04742380460229966,0.006794520547945205,0.2423342465753424,0.0,-0.3883747842423322,0.0,8.000593530798817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T04:15:00-07:00,1.0296347688972003,0.0,0.24789349824349316,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,1.0,0.01117935626827485,0.04742380460229966,0.006794520547945205,0.2423342465753424,0.0,-0.38165558999034227,0.0,7.925404772532276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T04:30:00-07:00,0.31520451677672723,0.0,0.24789349824349316,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,0.0,0.01117935626827485,0.04742380460229966,0.006794520547945205,0.2423342465753424,0.0,-0.09608584211081517,0.0,7.853942469960383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T04:45:00-07:00,1.04169620058682,0.0,0.24789349824349316,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,1.0,0.01117935626827485,0.04742380460229966,0.006794520547945205,0.2423342465753424,0.0,-0.3695941583007226,0.0,7.7852797963438745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T05:00:00-07:00,0.34345055151143594,0.0,0.24917113895986742,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,0.0,0.012456996984649119,0.07760258934921763,0.010191780821917807,0.2423342465753424,0.0,-0.10269349311337127,0.0,7.723062321172617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T05:15:00-07:00,0.3447450138399359,0.0,0.24917113895986742,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,0.0,0.012456996984649119,0.07760258934921763,0.010191780821917807,0.2423342465753424,0.0,-0.10139903078487135,0.0,7.663191800095529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T05:30:00-07:00,0.34581926484879716,0.0,0.24917113895986742,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,0.0,0.012456996984649119,0.07760258934921763,0.010191780821917807,0.2423342465753424,0.0,-0.10032477977601008,0.0,7.606103094953636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T05:45:00-07:00,0.3466574844683343,0.0,0.24917113895986742,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0535584308936803,0.0,0.012456996984649119,0.07760258934921763,0.010191780821917807,0.2423342465753424,0.0,-0.09948656015647296,0.0,7.552163695671718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T06:00:00-07:00,0.4037483613652034,0.0,0.2639189755206252,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.014054047880116953,0.1293376489153627,0.016986301369863014,0.25579726027397254,0.0,-0.1189607963507744,0.0,7.509865932143057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T06:15:00-07:00,0.40415842011265923,0.0,0.2639189755206252,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.014054047880116953,0.1293376489153627,0.016986301369863014,0.25579726027397254,0.0,-0.11855073760331858,0.0,7.469197794272806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T06:30:00-07:00,0.4042418167645384,0.0,0.2639189755206252,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.014054047880116953,0.1293376489153627,0.016986301369863014,0.25579726027397254,0.0,-0.11846734095143943,0.0,7.43187207009283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T06:45:00-07:00,5.904013195226927,0.0,0.2639189755206252,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05653389927666255,0.0,0.014054047880116953,0.1293376489153627,0.016986301369863014,0.25579726027397254,0.0,-0.11876073317905107,0.0,7.398650908040274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T07:00:00-07:00,0.4512487225479287,0.0,0.28149673612808646,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.013095817342836253,0.1638276886261261,0.02547945205479452,0.2759917808219177,0.0,-0.1366553839573907,0.0,7.378527260526837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T07:15:00-07:00,0.44985610194061637,0.0,0.28149673612808646,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.013095817342836253,0.1638276886261261,0.02547945205479452,0.2759917808219177,0.0,-0.13804800456470306,0.0,7.361404687920758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T07:30:00-07:00,0.2811365895301591,0.0,0.28149673612808646,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.013095817342836253,0.1638276886261261,0.02547945205479452,0.2759917808219177,0.22827284275371973,-0.07849467422144064,0.0,7.389548227392017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T07:45:00-07:00,0.21727813423614684,0.0,0.28149673612808646,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.013095817342836253,0.1638276886261261,0.02547945205479452,0.2759917808219177,0.31426649635414816,-0.056359475915024417,0.0,7.424437424488038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T08:00:00-07:00,0.20093163152962196,0.0,0.28487802716979577,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.009901715551900581,0.1767614535176624,0.03397260273972603,0.28272328767123284,0.36166978865968785,-0.051754741142348,0.0,7.460478601296514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T08:15:00-07:00,0.17932860229975395,0.0,0.28487802716979577,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.009901715551900581,0.1767614535176624,0.03397260273972603,0.28272328767123284,0.39008694246678416,-0.04494061656511973,0.0,7.494601860658244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T08:30:00-07:00,-0.03514840228011373,0.0,0.28487802716979577,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.009901715551900581,0.1767614535176624,0.03397260273972603,0.28272328767123284,0.6545045636117716,0.005,0.0,7.554699949317078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T08:45:00-07:00,-0.06367629142971776,0.0,0.28487802716979577,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.009901715551900581,0.1767614535176624,0.03397260273972603,0.28272328767123284,0.6830324527613756,0.005,0.0,7.614645582886316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T09:00:00-07:00,-0.08441635133621483,0.0,0.2829615660952344,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.007985254477339178,0.1767614535176624,0.04246575342465753,0.28272328767123284,0.7103492022782427,0.005,0.0,7.67785753701088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T09:15:00-07:00,-0.11019563966475199,0.0,0.2829615660952344,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.007985254477339178,0.1767614535176624,0.04246575342465753,0.28272328767123284,0.7361284906067799,0.005,0.0,7.74456220925435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T09:30:00-07:00,-0.4053646496606773,0.0,0.2829615660952344,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.007985254477339178,0.1767614535176624,0.04246575342465753,0.28272328767123284,1.0312975006027052,0.005,0.0,7.832043019961808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T09:45:00-07:00,-0.4242547589804959,0.0,0.2829615660952344,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06099710185113591,0.0,0.007985254477339178,0.1767614535176624,0.04246575342465753,0.28272328767123284,1.0501876099225238,0.005,0.0,7.918324330937728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T10:00:00-07:00,-0.44685492276303707,0.0,0.2814519685629479,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.007665844298245611,0.16813894358997156,0.04756164383561644,0.28272328767123284,1.0674540098177483,0.005,0.0,8.003194333648745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T10:15:00-07:00,-0.46301556133209176,0.0,0.2814519685629479,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.007665844298245611,0.16813894358997156,0.04756164383561644,0.28272328767123284,1.083614648386803,0.005,0.0,8.087304225003495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04T10:30:00-07:00,5.306564548036292,0.0,0.2814519685629479,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05950936765964479,0.0,0.007665844298245611,0.16813894358997156,0.04756164383561644,0.28272328767123284,0.8140993097084196,0.005,0.0,8.140180961478308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
